opponent,game_index,seed,composition,player_id,round,phase,decision_type,category,resource,intent_type,wall_ns,cpu_ns
ai_deterministic_reserve,52,920026,HHO,p1,7,bureaucracy,bureaucracy,bureaucracy,,run_plants,58583,59000
ai_deterministic_reserve,52,920026,HHO,p3,7,bureaucracy,bureaucracy,bureaucracy,,run_plants,50625,51000
ai_deterministic_reserve,52,920026,HHO,p1,8,auction,auction_start,later_auction_start,,auction_pass,2405416,2390000
ai_deterministic_reserve,52,920026,HHO,p3,8,auction,auction_start,later_auction_start,,auction_start,2364709,2365000
ai_deterministic_reserve,52,920026,HHO,p3,8,auction,auction_bid,later_auction_bid,,auction_pass,979500,980000
ai_deterministic_reserve,52,920026,HHO,p3,8,auction,auction_start,later_auction_start,,auction_start,1850000,1850000
ai_deterministic_reserve,52,920026,HHO,p3,8,auction,discard_power_plant,discard_power_plant,,discard_power_plant,10875,13000
ai_deterministic_reserve,52,920026,HHO,p3,8,buy_resources,buy_resources,resource_plan,coal,buy_resource,1435666,1436000
ai_deterministic_reserve,52,920026,HHO,p3,8,buy_resources,buy_resources,resource_cached,oil,buy_resource,8875,10000
ai_deterministic_reserve,52,920026,HHO,p1,8,buy_resources,buy_resources,resource_plan,coal,buy_resource,2997083,2997000
ai_deterministic_reserve,52,920026,HHO,p1,8,buy_resources,buy_resources,resource_cached,garbage,buy_resource,7709,8000
ai_deterministic_reserve,52,920026,HHO,p1,8,buy_resources,buy_resources,resource_cached,uranium,buy_resource,7125,7000
ai_deterministic_reserve,52,920026,HHO,p3,8,build_houses,build_houses,build_houses,,commit_build,485166,454000
ai_deterministic_reserve,52,920026,HHO,p3,8,build_houses,build_houses,build_houses,,commit_build,288584,290000
ai_deterministic_reserve,52,920026,HHO,p3,8,build_houses,build_houses,build_houses,,commit_build,210167,211000
ai_deterministic_reserve,52,920026,HHO,p3,8,build_houses,build_houses,build_houses,,finish_building,141500,142000
ai_deterministic_reserve,52,920026,HHO,p1,8,build_houses,build_houses,build_houses,,commit_build,444958,446000
ai_deterministic_reserve,52,920026,HHO,p1,8,build_houses,build_houses,build_houses,,commit_build,375250,376000
ai_deterministic_reserve,52,920026,HHO,p1,8,build_houses,build_houses,build_houses,,commit_build,323209,323000
ai_deterministic_reserve,52,920026,HHO,p1,8,build_houses,build_houses,build_houses,,commit_build,255625,255000
ai_deterministic_reserve,52,920026,HHO,p1,8,build_houses,build_houses,build_houses,,commit_build,196042,197000
ai_deterministic_reserve,52,920026,HHO,p1,8,build_houses,build_houses,build_houses,,finish_building,160916,162000
ai_deterministic_reserve,52,920026,HHO,p1,8,bureaucracy,bureaucracy,bureaucracy,,run_plants,60458,60000
ai_deterministic_reserve,52,920026,HHO,p3,8,bureaucracy,bureaucracy,bureaucracy,,run_plants,53167,54000
ai_deterministic_reserve,53,920027,HOO,p3,1,auction,auction_bid,opening_auction_bid,,auction_bid,23417,24000
ai_deterministic_reserve,53,920027,HOO,p3,1,auction,auction_bid,opening_auction_bid,,auction_bid,17625,19000
ai_deterministic_reserve,53,920027,HOO,p3,1,auction,auction_bid,opening_auction_bid,,auction_pass,29875,31000
ai_deterministic_reserve,53,920027,HOO,p3,1,auction,auction_bid,opening_auction_bid,,auction_pass,25750,26000
ai_deterministic_reserve,53,920027,HOO,p3,1,auction,auction_start,opening_auction_start,,auction_start,42458,43000
ai_deterministic_reserve,53,920027,HOO,p3,1,buy_resources,buy_resources,resource_plan,oil,buy_resource,425084,425000
ai_deterministic_reserve,53,920027,HOO,p3,1,build_houses,build_houses,build_houses,,commit_build,284083,284000
ai_deterministic_reserve,53,920027,HOO,p3,1,build_houses,build_houses,build_houses,,commit_build,216167,217000
ai_deterministic_reserve,53,920027,HOO,p3,1,build_houses,build_houses,build_houses,,finish_building,153334,155000
ai_deterministic_reserve,53,920027,HOO,p3,1,bureaucracy,bureaucracy,bureaucracy,,run_plants,25667,26000
ai_deterministic_reserve,53,920027,HOO,p3,2,auction,auction_start,later_auction_start,,auction_start,1970500,1973000
ai_deterministic_reserve,53,920027,HOO,p3,2,auction,auction_bid,later_auction_bid,,auction_bid,1443334,1420000
ai_deterministic_reserve,53,920027,HOO,p3,2,auction,auction_bid,later_auction_bid,,auction_pass,1187167,1190000
ai_deterministic_reserve,53,920027,HOO,p3,2,auction,auction_start,later_auction_start,,auction_pass,1890625,1894000
ai_deterministic_reserve,53,920027,HOO,p3,2,buy_resources,buy_resources,resource_plan,oil,buy_resource,294334,298000
ai_deterministic_reserve,53,920027,HOO,p3,2,build_houses,build_houses,build_houses,,finish_building,148584,149000
ai_deterministic_reserve,53,920027,HOO,p3,2,bureaucracy,bureaucracy,bureaucracy,,run_plants,21709,23000
ai_deterministic_reserve,53,920027,HOO,p3,3,auction,auction_bid,later_auction_bid,,auction_pass,1123000,1123000
ai_deterministic_reserve,53,920027,HOO,p3,3,auction,auction_start,later_auction_start,,auction_start,1724833,1724000
ai_deterministic_reserve,53,920027,HOO,p3,3,auction,auction_bid,later_auction_bid,,auction_pass,1105041,1105000
ai_deterministic_reserve,53,920027,HOO,p3,3,auction,auction_start,later_auction_start,,auction_start,1861125,1861000
ai_deterministic_reserve,53,920027,HOO,p3,3,buy_resources,buy_resources,resource_plan,coal,buy_resource,562375,541000
ai_deterministic_reserve,53,920027,HOO,p3,3,buy_resources,buy_resources,resource_cached,oil,buy_resource,9500,11000
ai_deterministic_reserve,53,920027,HOO,p3,3,build_houses,build_houses,build_houses,,finish_building,149167,150000
ai_deterministic_reserve,53,920027,HOO,p3,3,bureaucracy,bureaucracy,bureaucracy,,run_plants,31667,34000
ai_deterministic_reserve,53,920027,HOO,p3,4,auction,auction_start,later_auction_start,,auction_start,2136416,2137000
ai_deterministic_reserve,53,920027,HOO,p3,4,auction,auction_bid,later_auction_bid,,auction_pass,1182625,1186000
ai_deterministic_reserve,53,920027,HOO,p3,4,auction,auction_start,later_auction_start,,auction_pass,1976250,1977000
ai_deterministic_reserve,53,920027,HOO,p3,4,buy_resources,buy_resources,resource_plan,coal,buy_resource,355125,357000
ai_deterministic_reserve,53,920027,HOO,p3,4,build_houses,build_houses,build_houses,,commit_build,224250,226000
ai_deterministic_reserve,53,920027,HOO,p3,4,build_houses,build_houses,build_houses,,finish_building,142959,143000
ai_deterministic_reserve,53,920027,HOO,p3,4,bureaucracy,bureaucracy,bureaucracy,,run_plants,32792,34000
ai_deterministic_reserve,53,920027,HOO,p3,5,auction,auction_start,later_auction_start,,auction_start,1930250,1930000
ai_deterministic_reserve,53,920027,HOO,p3,5,auction,auction_bid,later_auction_bid,,auction_pass,1272750,1249000
ai_deterministic_reserve,53,920027,HOO,p3,5,auction,auction_start,later_auction_start,,auction_start,1886750,1888000
ai_deterministic_reserve,53,920027,HOO,p3,5,auction,auction_bid,later_auction_bid,,auction_bid,1055750,1057000
ai_deterministic_reserve,53,920027,HOO,p3,5,buy_resources,buy_resources,resource_plan,coal,buy_resource,535459,536000
ai_deterministic_reserve,53,920027,HOO,p3,5,build_houses,build_houses,build_houses,,commit_build,204375,205000
ai_deterministic_reserve,53,920027,HOO,p3,5,build_houses,build_houses,build_houses,,finish_building,138792,139000
ai_deterministic_reserve,53,920027,HOO,p3,5,bureaucracy,bureaucracy,bureaucracy,,run_plants,60542,61000
ai_deterministic_reserve,53,920027,HOO,p3,6,auction,auction_start,later_auction_start,,auction_start,1893250,1894000
ai_deterministic_reserve,53,920027,HOO,p3,6,auction,auction_bid,later_auction_bid,,auction_pass,992083,995000
ai_deterministic_reserve,53,920027,HOO,p3,6,auction,auction_start,later_auction_start,,auction_pass,1936959,1917000
ai_deterministic_reserve,53,920027,HOO,p3,6,buy_resources,buy_resources,resource_plan,coal,buy_resource,491125,494000
ai_deterministic_reserve,53,920027,HOO,p3,6,build_houses,build_houses,build_houses,,commit_build,258000,259000
ai_deterministic_reserve,53,920027,HOO,p3,6,build_houses,build_houses,build_houses,,commit_build,192000,193000
ai_deterministic_reserve,53,920027,HOO,p3,6,build_houses,build_houses,build_houses,,finish_building,130291,130000
ai_deterministic_reserve,53,920027,HOO,p3,6,bureaucracy,bureaucracy,bureaucracy,,run_plants,62125,63000
ai_deterministic_reserve,53,920027,HOO,p3,7,auction,auction_start,later_auction_start,,auction_start,1628000,1631000
ai_deterministic_reserve,53,920027,HOO,p3,7,auction,auction_bid,later_auction_bid,,auction_pass,707042,707000
ai_deterministic_reserve,53,920027,HOO,p3,7,auction,auction_start,later_auction_start,,auction_pass,1609167,1610000
ai_deterministic_reserve,53,920027,HOO,p3,7,buy_resources,buy_resources,resource_plan,coal,buy_resource,502125,503000
ai_deterministic_reserve,53,920027,HOO,p3,7,buy_resources,buy_resources,resource_cached,oil,buy_resource,8708,11000
ai_deterministic_reserve,53,920027,HOO,p3,7,build_houses,build_houses,build_houses,,commit_build,411958,412000
ai_deterministic_reserve,53,920027,HOO,p3,7,build_houses,build_houses,build_houses,,commit_build,344167,344000
ai_deterministic_reserve,53,920027,HOO,p3,7,build_houses,build_houses,build_houses,,commit_build,282125,283000
ai_deterministic_reserve,53,920027,HOO,p3,7,build_houses,build_houses,build_houses,,commit_build,228291,229000
ai_deterministic_reserve,53,920027,HOO,p3,7,build_houses,build_houses,build_houses,,commit_build,190500,191000
ai_deterministic_reserve,53,920027,HOO,p3,7,build_houses,build_houses,build_houses,,finish_building,218792,207000
ai_deterministic_reserve,53,920027,HOO,p3,7,bureaucracy,bureaucracy,bureaucracy,,run_plants,63167,63000
ai_deterministic_reserve,53,920027,HOO,p3,8,auction,auction_start,later_auction_start,,auction_start,1866750,1868000
ai_deterministic_reserve,53,920027,HOO,p3,8,auction,auction_bid,later_auction_bid,,auction_pass,863042,864000
ai_deterministic_reserve,53,920027,HOO,p3,8,auction,auction_start,later_auction_start,,auction_start,1745166,1745000
ai_deterministic_reserve,53,920027,HOO,p3,8,auction,auction_bid,later_auction_bid,,auction_bid,846416,846000
ai_deterministic_reserve,53,920027,HOO,p3,8,auction,discard_power_plant,discard_power_plant,,discard_power_plant,10916,11000
ai_deterministic_reserve,53,920027,HOO,p3,8,buy_resources,buy_resources,resource_plan,coal,buy_resource,1419791,1421000
ai_deterministic_reserve,53,920027,HOO,p3,8,build_houses,build_houses,build_houses,,commit_build,278084,278000
ai_deterministic_reserve,53,920027,HOO,p3,8,build_houses,build_houses,build_houses,,commit_build,209500,210000
ai_deterministic_reserve,53,920027,HOO,p3,8,build_houses,build_houses,build_houses,,finish_building,147458,148000
ai_deterministic_reserve,53,920027,HOO,p3,8,bureaucracy,bureaucracy,bureaucracy,,run_plants,58333,59000
ai_deterministic_reserve,53,920027,HOO,p3,9,auction,auction_start,later_auction_start,,auction_start,2362791,2340000
ai_deterministic_reserve,53,920027,HOO,p3,9,auction,auction_bid,later_auction_bid,,auction_bid,766375,767000
ai_deterministic_reserve,53,920027,HOO,p3,9,auction,discard_power_plant,discard_power_plant,,discard_power_plant,10000,10000
ai_deterministic_reserve,53,920027,HOO,p3,9,buy_resources,buy_resources,resource_plan,coal,buy_resource,1526542,1529000
ai_deterministic_reserve,53,920027,HOO,p3,9,buy_resources,buy_resources,resource_cached,oil,buy_resource,7958,9000
ai_deterministic_reserve,53,920027,HOO,p3,9,build_houses,build_houses,build_houses,,commit_build,316917,318000
ai_deterministic_reserve,53,920027,HOO,p3,9,build_houses,build_houses,build_houses,,commit_build,258250,258000
ai_deterministic_reserve,53,920027,HOO,p3,9,build_houses,build_houses,build_houses,,commit_build,191250,192000
ai_deterministic_reserve,53,920027,HOO,p3,9,build_houses,build_houses,build_houses,,finish_building,133291,133000
ai_deterministic_reserve,53,920027,HOO,p3,9,bureaucracy,bureaucracy,bureaucracy,,run_plants,78083,79000
ai_deterministic_reserve,53,920027,HOO,p3,10,auction,auction_start,later_auction_start,,auction_start,1818417,1819000
ai_deterministic_reserve,53,920027,HOO,p3,10,auction,auction_bid,later_auction_bid,,auction_bid,543167,544000
ai_deterministic_reserve,53,920027,HOO,p3,10,auction,discard_power_plant,discard_power_plant,,discard_power_plant,7542,7000
ai_deterministic_reserve,53,920027,HOO,p3,10,buy_resources,buy_resources,resource_plan,coal,buy_resource,1066667,1070000
ai_deterministic_reserve,53,920027,HOO,p3,10,buy_resources,buy_resources,resource_cached,oil,buy_resource,7542,7000
ai_deterministic_reserve,53,920027,HOO,p3,10,buy_resources,buy_resources,resource_cached,uranium,buy_resource,7083,7000
ai_deterministic_reserve,53,920027,HOO,p3,10,build_houses,build_houses,build_houses,,commit_build,293500,298000
ai_deterministic_reserve,53,920027,HOO,p3,10,build_houses,build_houses,build_houses,,commit_build,236250,236000
ai_deterministic_reserve,53,920027,HOO,p3,10,build_houses,build_houses,build_houses,,commit_build,182750,183000
ai_deterministic_reserve,53,920027,HOO,p3,10,build_houses,build_houses,build_houses,,finish_building,133625,136000
ai_deterministic_reserve,53,920027,HOO,p3,10,bureaucracy,bureaucracy,bureaucracy,,run_plants,60750,61000
ai_deterministic_reserve,54,920027,HHO,p2,1,auction,auction_start,opening_auction_start,,auction_start,52291,53000
ai_deterministic_reserve,54,920027,HHO,p1,1,auction,auction_bid,opening_auction_bid,,auction_pass,17042,17000
ai_deterministic_reserve,54,920027,HHO,p2,1,auction,auction_bid,opening_auction_bid,,auction_pass,15709,17000
ai_deterministic_reserve,54,920027,HHO,p2,1,auction,auction_start,opening_auction_start,,auction_start,44209,45000
ai_deterministic_reserve,54,920027,HHO,p1,1,auction,auction_bid,opening_auction_bid,,auction_bid,17041,17000
ai_deterministic_reserve,54,920027,HHO,p2,1,auction,auction_bid,opening_auction_bid,,auction_bid,15834,16000
ai_deterministic_reserve,54,920027,HHO,p1,1,auction,auction_bid,opening_auction_bid,,auction_bid,14833,16000
ai_deterministic_reserve,54,920027,HHO,p2,1,auction,auction_bid,opening_auction_bid,,auction_pass,24834,25000
ai_deterministic_reserve,54,920027,HHO,p2,1,auction,auction_start,opening_auction_start,,auction_start,40958,41000
ai_deterministic_reserve,54,920027,HHO,p1,1,buy_resources,buy_resources,resource_plan,coal,buy_resource,861625,863000
ai_deterministic_reserve,54,920027,HHO,p2,1,buy_resources,buy_resources,resource_plan,coal,buy_resource,452792,457000
ai_deterministic_reserve,54,920027,HHO,p1,1,build_houses,build_houses,build_houses,,commit_build,198041,198000
ai_deterministic_reserve,54,920027,HHO,p1,1,build_houses,build_houses,build_houses,,finish_building,123541,127000
ai_deterministic_reserve,54,920027,HHO,p2,1,build_houses,build_houses,build_houses,,commit_build,172875,173000
ai_deterministic_reserve,54,920027,HHO,p2,1,build_houses,build_houses,build_houses,,finish_building,105250,106000
ai_deterministic_reserve,54,920027,HHO,p2,1,bureaucracy,bureaucracy,bureaucracy,,run_plants,17000,18000
ai_deterministic_reserve,54,920027,HHO,p1,1,bureaucracy,bureaucracy,bureaucracy,,run_plants,17416,17000
ai_deterministic_reserve,54,920027,HHO,p2,2,auction,auction_bid,later_auction_bid,,auction_pass,1362542,1366000
ai_deterministic_reserve,54,920027,HHO,p1,2,auction,auction_bid,later_auction_bid,,auction_bid,1498125,1476000
ai_deterministic_reserve,54,920027,HHO,p1,2,auction,auction_bid,later_auction_bid,,auction_pass,1331083,1331000
ai_deterministic_reserve,54,920027,HHO,p2,2,auction,auction_start,later_auction_start,,auction_pass,2101500,2102000
ai_deterministic_reserve,54,920027,HHO,p1,2,auction,auction_start,later_auction_start,,auction_start,1706666,1711000
ai_deterministic_reserve,54,920027,HHO,p1,2,buy_resources,buy_resources,resource_plan,coal,buy_resource,800583,801000
ai_deterministic_reserve,54,920027,HHO,p1,2,buy_resources,buy_resources,resource_cached,oil,buy_resource,9167,10000
ai_deterministic_reserve,54,920027,HHO,p2,2,buy_resources,buy_resources,resource_plan,coal,buy_resource,470917,471000
ai_deterministic_reserve,54,920027,HHO,p1,2,build_houses,build_houses,build_houses,,commit_build,222583,223000
ai_deterministic_reserve,54,920027,HHO,p1,2,build_houses,build_houses,build_houses,,finish_building,153875,154000
ai_deterministic_reserve,54,920027,HHO,p2,2,build_houses,build_houses,build_houses,,finish_building,152625,154000
ai_deterministic_reserve,54,920027,HHO,p2,2,bureaucracy,bureaucracy,bureaucracy,,run_plants,17042,20000
ai_deterministic_reserve,54,920027,HHO,p1,2,bureaucracy,bureaucracy,bureaucracy,,run_plants,59167,60000
ai_deterministic_reserve,54,920027,HHO,p1,3,auction,auction_start,later_auction_start,,auction_start,2016125,2016000
ai_deterministic_reserve,54,920027,HHO,p2,3,auction,auction_bid,later_auction_bid,,auction_pass,1335459,1304000
ai_deterministic_reserve,54,920027,HHO,p1,3,auction,auction_bid,later_auction_bid,,auction_pass,1253625,1254000
ai_deterministic_reserve,54,920027,HHO,p1,3,auction,auction_start,later_auction_start,,auction_pass,1939666,1940000
ai_deterministic_reserve,54,920027,HHO,p2,3,auction,auction_start,later_auction_start,,auction_pass,1453292,1455000
ai_deterministic_reserve,54,920027,HHO,p2,3,buy_resources,buy_resources,resource_plan,coal,buy_resource,357417,358000
ai_deterministic_reserve,54,920027,HHO,p1,3,buy_resources,buy_resources,resource_plan,coal,buy_resource,559958,562000
ai_deterministic_reserve,54,920027,HHO,p2,3,build_houses,build_houses,build_houses,,commit_build,230459,230000
ai_deterministic_reserve,54,920027,HHO,p2,3,build_houses,build_houses,build_houses,,finish_building,144042,144000
ai_deterministic_reserve,54,920027,HHO,p1,3,build_houses,build_houses,build_houses,,commit_build,209458,210000
ai_deterministic_reserve,54,920027,HHO,p1,3,build_houses,build_houses,build_houses,,finish_building,148750,149000
ai_deterministic_reserve,54,920027,HHO,p1,3,bureaucracy,bureaucracy,bureaucracy,,run_plants,58709,59000
ai_deterministic_reserve,54,920027,HHO,p2,3,bureaucracy,bureaucracy,bureaucracy,,run_plants,17000,17000
ai_deterministic_reserve,54,920027,HHO,p1,4,auction,auction_start,later_auction_start,,auction_start,1867375,1871000
ai_deterministic_reserve,54,920027,HHO,p2,4,auction,auction_bid,later_auction_bid,,auction_pass,1060750,1061000
ai_deterministic_reserve,54,920027,HHO,p1,4,auction,auction_bid,later_auction_bid,,auction_pass,1030875,1032000
ai_deterministic_reserve,54,920027,HHO,p1,4,auction,auction_start,later_auction_start,,auction_start,1864375,1841000
ai_deterministic_reserve,54,920027,HHO,p2,4,auction,auction_bid,later_auction_bid,,auction_pass,974709,976000
ai_deterministic_reserve,54,920027,HHO,p2,4,auction,auction_start,later_auction_start,,auction_pass,1277333,1279000
ai_deterministic_reserve,54,920027,HHO,p2,4,buy_resources,buy_resources,resource_plan,coal,buy_resource,340958,341000
ai_deterministic_reserve,54,920027,HHO,p1,4,buy_resources,buy_resources,resource_plan,coal,buy_resource,589584,589000
ai_deterministic_reserve,54,920027,HHO,p1,4,buy_resources,buy_resources,resource_cached,oil,buy_resource,9041,9000
ai_deterministic_reserve,54,920027,HHO,p2,4,build_houses,build_houses,build_houses,,finish_building,195917,197000
ai_deterministic_reserve,54,920027,HHO,p1,4,build_houses,build_houses,build_houses,,commit_build,258792,259000
ai_deterministic_reserve,54,920027,HHO,p1,4,build_houses,build_houses,build_houses,,commit_build,198875,201000
ai_deterministic_reserve,54,920027,HHO,p1,4,build_houses,build_houses,build_houses,,finish_building,137042,137000
ai_deterministic_reserve,54,920027,HHO,p1,4,bureaucracy,bureaucracy,bureaucracy,,run_plants,81833,82000
ai_deterministic_reserve,54,920027,HHO,p2,4,bureaucracy,bureaucracy,bureaucracy,,run_plants,16500,18000
ai_deterministic_reserve,54,920027,HHO,p1,5,auction,auction_start,later_auction_start,,auction_start,1733375,1733000
ai_deterministic_reserve,54,920027,HHO,p2,5,auction,auction_bid,later_auction_bid,,auction_pass,864667,865000
ai_deterministic_reserve,54,920027,HHO,p1,5,auction,auction_bid,later_auction_bid,,auction_bid,863333,864000
ai_deterministic_reserve,54,920027,HHO,p1,5,auction,auction_bid,later_auction_bid,,auction_pass,857375,858000
ai_deterministic_reserve,54,920027,HHO,p1,5,auction,auction_start,later_auction_start,,auction_start,1734750,1727000
ai_deterministic_reserve,54,920027,HHO,p2,5,auction,auction_bid,later_auction_bid,,auction_bid,807541,808000
ai_deterministic_reserve,54,920027,HHO,p1,5,auction,auction_bid,later_auction_bid,,auction_pass,896542,897000
ai_deterministic_reserve,54,920027,HHO,p1,5,auction,auction_start,later_auction_start,,auction_start,1467250,1467000
ai_deterministic_reserve,54,920027,HHO,p1,5,auction,discard_power_plant,discard_power_plant,,discard_power_plant,11333,12000
ai_deterministic_reserve,54,920027,HHO,p2,5,buy_resources,buy_resources,resource_plan,coal,buy_resource,601334,602000
ai_deterministic_reserve,54,920027,HHO,p2,5,buy_resources,buy_resources,resource_cached,oil,buy_resource,8834,10000
ai_deterministic_reserve,54,920027,HHO,p1,5,buy_resources,buy_resources,resource_plan,coal,buy_resource,723917,724000
ai_deterministic_reserve,54,920027,HHO,p1,5,buy_resources,buy_resources,resource_cached,oil,buy_resource,8792,10000
ai_deterministic_reserve,54,920027,HHO,p2,5,build_houses,build_houses,build_houses,,commit_build,193708,194000
ai_deterministic_reserve,54,920027,HHO,p2,5,build_houses,build_houses,build_houses,,finish_building,136042,136000
ai_deterministic_reserve,54,920027,HHO,p1,5,build_houses,build_houses,build_houses,,commit_build,198625,200000
ai_deterministic_reserve,54,920027,HHO,p1,5,build_houses,build_houses,build_houses,,finish_building,139708,140000
ai_deterministic_reserve,54,920027,HHO,p1,5,bureaucracy,bureaucracy,bureaucracy,,run_plants,34917,36000
ai_deterministic_reserve,54,920027,HHO,p2,5,bureaucracy,bureaucracy,bureaucracy,,run_plants,47584,48000
ai_deterministic_reserve,54,920027,HHO,p1,6,auction,auction_start,later_auction_start,,auction_pass,1681667,1684000
ai_deterministic_reserve,54,920027,HHO,p2,6,auction,auction_bid,later_auction_bid,,auction_pass,640833,642000
ai_deterministic_reserve,54,920027,HHO,p2,6,auction,auction_start,later_auction_start,,auction_pass,965209,965000
ai_deterministic_reserve,54,920027,HHO,p2,6,buy_resources,buy_resources,resource_plan,coal,buy_resource,439417,440000
ai_deterministic_reserve,54,920027,HHO,p1,6,buy_resources,buy_resources,resource_plan,coal,buy_resource,603417,607000
ai_deterministic_reserve,54,920027,HHO,p1,6,buy_resources,buy_resources,resource_cached,oil,buy_resource,8958,9000
ai_deterministic_reserve,54,920027,HHO,p2,6,build_houses,build_houses,build_houses,,finish_building,130875,132000
ai_deterministic_reserve,54,920027,HHO,p1,6,build_houses,build_houses,build_houses,,commit_build,208750,212000
ai_deterministic_reserve,54,920027,HHO,p1,6,build_houses,build_houses,build_houses,,finish_building,124250,124000
ai_deterministic_reserve,54,920027,HHO,p1,6,bureaucracy,bureaucracy,bureaucracy,,run_plants,57667,58000
ai_deterministic_reserve,54,920027,HHO,p2,6,bureaucracy,bureaucracy,bureaucracy,,run_plants,43208,43000
ai_deterministic_reserve,54,920027,HHO,p1,7,auction,auction_start,later_auction_start,,auction_start,1982333,1984000
ai_deterministic_reserve,54,920027,HHO,p2,7,auction,auction_bid,later_auction_bid,,auction_pass,1324708,1325000
ai_deterministic_reserve,54,920027,HHO,p1,7,auction,auction_bid,later_auction_bid,,auction_pass,1089166,1089000
ai_deterministic_reserve,54,920027,HHO,p1,7,auction,auction_start,later_auction_start,,auction_start,1940291,1940000
ai_deterministic_reserve,54,920027,HHO,p2,7,auction,auction_bid,later_auction_bid,,auction_pass,1310916,1311000
ai_deterministic_reserve,54,920027,HHO,p1,7,auction,discard_power_plant,discard_power_plant,,discard_power_plant,9166,9000
ai_deterministic_reserve,54,920027,HHO,p2,7,auction,auction_start,later_auction_start,,auction_pass,1636125,1636000
ai_deterministic_reserve,54,920027,HHO,p2,7,buy_resources,buy_resources,resource_plan,coal,buy_resource,999958,984000
ai_deterministic_reserve,54,920027,HHO,p2,7,buy_resources,buy_resources,resource_cached,oil,buy_resource,9125,9000
ai_deterministic_reserve,54,920027,HHO,p1,7,buy_resources,buy_resources,resource_plan,oil,buy_resource,749625,752000
ai_deterministic_reserve,54,920027,HHO,p1,7,buy_resources,buy_resources,resource_cached,uranium,buy_resource,8875,10000
ai_deterministic_reserve,54,920027,HHO,p2,7,build_houses,build_houses,build_houses,,commit_build,347958,348000
ai_deterministic_reserve,54,920027,HHO,p2,7,build_houses,build_houses,build_houses,,commit_build,273833,274000
ai_deterministic_reserve,54,920027,HHO,p2,7,build_houses,build_houses,build_houses,,commit_build,200583,202000
ai_deterministic_reserve,54,920027,HHO,p2,7,build_houses,build_houses,build_houses,,finish_building,142542,143000
ai_deterministic_reserve,54,920027,HHO,p1,7,build_houses,build_houses,build_houses,,commit_build,354541,358000
ai_deterministic_reserve,54,920027,HHO,p1,7,build_houses,build_houses,build_houses,,commit_build,273334,274000
ai_deterministic_reserve,54,920027,HHO,p1,7,build_houses,build_houses,build_houses,,commit_build,206333,207000
ai_deterministic_reserve,54,920027,HHO,p1,7,build_houses,build_houses,build_houses,,finish_building,139708,140000
ai_deterministic_reserve,54,920027,HHO,p1,7,bureaucracy,bureaucracy,bureaucracy,,run_plants,57000,57000
ai_deterministic_reserve,54,920027,HHO,p2,7,bureaucracy,bureaucracy,bureaucracy,,run_plants,53084,53000
ai_deterministic_reserve,54,920027,HHO,p1,8,auction,auction_start,later_auction_start,,auction_start,1890292,1891000
ai_deterministic_reserve,54,920027,HHO,p2,8,auction,auction_bid,later_auction_bid,,auction_bid,1070209,1070000
ai_deterministic_reserve,54,920027,HHO,p1,8,auction,auction_bid,later_auction_bid,,auction_bid,930917,931000
ai_deterministic_reserve,54,920027,HHO,p2,8,auction,auction_bid,later_auction_bid,,auction_bid,1079833,1080000
ai_deterministic_reserve,54,920027,HHO,p1,8,auction,auction_bid,later_auction_bid,,auction_bid,918583,919000
ai_deterministic_reserve,54,920027,HHO,p2,8,auction,auction_bid,later_auction_bid,,auction_pass,1154791,1125000
ai_deterministic_reserve,54,920027,HHO,p1,8,auction,discard_power_plant,discard_power_plant,,discard_power_plant,11041,11000
ai_deterministic_reserve,54,920027,HHO,p2,8,auction,auction_bid,later_auction_bid,,auction_bid,1034417,1035000
ai_deterministic_reserve,54,920027,HHO,p2,8,auction,auction_bid,later_auction_bid,,auction_pass,1048209,1051000
ai_deterministic_reserve,54,920027,HHO,p2,8,auction,auction_start,later_auction_start,,auction_start,1368334,1369000
ai_deterministic_reserve,54,920027,HHO,p2,8,buy_resources,buy_resources,resource_plan,coal,buy_resource,858000,857000
ai_deterministic_reserve,54,920027,HHO,p2,8,buy_resources,buy_resources,resource_cached,oil,buy_resource,9125,10000
ai_deterministic_reserve,54,920027,HHO,p1,8,buy_resources,buy_resources,resource_plan,coal,buy_resource,920709,921000
ai_deterministic_reserve,54,920027,HHO,p1,8,buy_resources,buy_resources,resource_cached,oil,buy_resource,8458,9000
ai_deterministic_reserve,54,920027,HHO,p1,8,buy_resources,buy_resources,resource_cached,uranium,buy_resource,8458,9000
ai_deterministic_reserve,54,920027,HHO,p2,8,build_houses,build_houses,build_houses,,commit_build,258375,258000
ai_deterministic_reserve,54,920027,HHO,p2,8,build_houses,build_houses,build_houses,,commit_build,210791,211000
ai_deterministic_reserve,54,920027,HHO,p2,8,build_houses,build_houses,build_houses,,finish_building,135417,135000
ai_deterministic_reserve,54,920027,HHO,p1,8,build_houses,build_houses,build_houses,,commit_build,207166,211000
ai_deterministic_reserve,54,920027,HHO,p1,8,build_houses,build_houses,build_houses,,finish_building,132000,135000
ai_deterministic_reserve,54,920027,HHO,p1,8,bureaucracy,bureaucracy,bureaucracy,,run_plants,58959,59000
ai_deterministic_reserve,54,920027,HHO,p2,8,bureaucracy,bureaucracy,bureaucracy,,run_plants,53584,54000
ai_deterministic_reserve,54,920027,HHO,p1,9,auction,auction_start,later_auction_start,,auction_start,1799208,1799000
